"latitude","longitude","price"
41.3765404865532,2.17384523026321,35
41.3806478040818,2.17628865988939,50
41.384062813692,2.17925706593741,40
41.382167369742,2.16374498440669,40
41.3869332461782,2.15923660936819,30
41.3980851589194,2.1583883255249,350
41.401699695694,2.1682116074444,150
41.4063287508606,2.17004666842927,137
41.4124152873847,2.17623965318314,89
41.3969963536517,2.17229341281932,229
41.3770665262692,2.1878729009065,80
41.397946635693,2.18134722378878,175
41.3790035374165,2.18326855077949,900
41.3993993177383,2.18021334396378,35
41.3938994983417,2.17153918672129,193
41.3928831032707,2.1698691904876,193
41.3768740374367,2.1497931213068,36
41.403381520912,2.17685216610028,110
41.3846601561544,2.18000189911481,48
41.3821035035113,2.1640012669408,32
41.4027937522015,2.16611669675559,51
41.3823720959219,2.15768613502996,290
41.3770419811442,2.15782489582438,72
41.3905297567562,2.15793877096576,100
41.3891713089566,2.16844386330945,65
41.3910881188236,2.16820947322005,58
41.3829424809262,2.15728304726711,130
41.3924021070658,2.1231418807966,215
41.3795960459068,2.17352440364507,100
41.3819131366237,2.17140138548851,72
41.4009846767587,2.16085373917787,106
41.4202668245948,2.1487289205449,60
41.3788944327593,2.17314050679523,25
41.3911093347187,2.16677010172053,45
41.3931611161839,2.16558731307207,30
41.3803393273294,2.15823096128782,225
41.3912073961529,2.18664753548597,85
41.4003375042413,2.18300150443691,40
41.3660098086058,2.18708642451845,196
41.38790583376,2.15064076155399,70
41.3817807798374,2.17463271003854,25
41.3829599384673,2.17411424061152,30
41.3837287938815,2.1741186725512,25
41.3829226607478,2.17421573905333,25
41.3783173023392,2.15279003478382,23
41.4108719963406,2.17644318492777,69
41.3923033688314,2.18589724790168,35
41.4077132784339,2.15987489087663,80
41.3829534038103,2.17484059589258,25
41.4098394225508,2.20352318107348,30
41.3733604226128,2.16997260898227,126
41.3851916431245,2.16104873667033,90
41.3766856771907,2.16532311062629,105
41.4169597404155,2.17811544810549,20
41.3925313867781,2.15888331726883,145
41.4057711757979,2.17324119482273,75
41.4189855807929,2.17779090949726,20
41.4185054668202,2.179542594966,20
41.4004846351336,2.15799696526455,105
41.3718594431071,2.16803243536694,99
41.4065753094344,2.17549367948218,30
41.3796603356379,2.17507485096348,71
41.3930880174861,2.16737901792884,28
41.3829550226945,2.1627543275803,50
41.3907427811551,2.17306020928238,120
41.3983058164785,2.17174092911439,111
41.3784972992198,2.16132127830736,23
41.401204931569,2.1813923898155,18
41.4050437501028,2.20384064448219,95
41.3918066340623,2.19263261932547,95
41.4288180322744,2.10123184663238,90
41.3765015015626,2.14384760046301,115
41.4000362577237,2.16318400962287,137
41.4021928834313,2.16311328593972,95
41.4065584763031,2.15731610836344,139
41.4054486397783,2.15719493071374,89
41.3919570231881,2.18784487367656,60
41.4002234472041,2.17233180573969,39
41.3936212846199,2.1818332780991,125
41.3765592567925,2.17844827492881,48
41.3808395752611,2.15047289720578,145
41.3810940510764,2.17854867110456,110
41.3999410371244,2.15211011363778,74
41.3873618549127,2.15546816013855,52
41.3746015361311,2.16978757176993,70
41.37769260872,2.1776161853703,40
41.4033069998405,2.2092906886681,60
41.377805019737,2.17345294060783,60
41.3696101904494,2.13847389314175,40
41.3755963766031,2.16126692517094,125
41.3781811163203,2.15966924907875,39
41.3797704325015,2.15494767408159,113
41.3845773627672,2.1811756029356,60
41.3782156571531,2.17798166290798,25
41.377440436456,2.17775806726205,55
41.3981028379024,2.16233980468422,77
41.4189452742123,2.14928008357746,60
41.4261758930636,2.17423314043977,20
41.4064174328479,2.17092508780703,55
41.380033094624,2.18831453582368,169
41.3843740562733,2.1799982051836,48
41.3965551684315,2.17365722688414,75
41.4069951480685,2.16822866737871,110
41.3960627411209,2.17605190326098,90
41.3833301313749,2.18124761879915,64
41.4058076672792,2.16232257050406,40
41.3885478598634,2.16942110441073,160
41.3877691329432,2.16251809665774,23
41.3817876943531,2.18178738598726,234
41.3847420467877,2.18251765407193,61
41.378884159528,2.16743681548277,105
41.3878355829691,2.16119413726891,25
41.380687258832,2.16859088172333,28
41.391863958241,2.17239984951929,38
41.3896232691984,2.16137391763199,50
41.3742440214547,2.17044411546704,250
41.3736023550312,2.15933660317841,75
41.375779402643,2.16537347573186,25
41.3744966330032,2.15830029708611,75
41.3994650896541,2.1758088092214,125
41.3915421987649,2.1676618527761,28
41.3832292746495,2.14396047719862,195
41.3901374175651,2.17629926414236,460
41.400017569591,2.18135100885071,50
41.4022775834802,2.15741853947766,97
41.4078114724103,2.17520724780745,33
41.3794911688295,2.1742887740677,200
41.4072496383347,2.1467797283541,390
41.3784118670085,2.17479490483499,200
41.3947914747713,2.1869159477218,69
41.400976867298,2.15514497358614,47
41.3928783572701,2.16313181490338,180
41.3912033754659,2.1723833118068,38
41.3977578851039,2.18173477366163,38
41.4094735101712,2.16947251035152,70
41.4004735922066,2.15906650426852,126
41.4025447925243,2.17689022018497,120
41.4125245175401,2.17077394904063,50
41.380116971293,2.17105663218969,25
41.3785491688855,2.17108763021572,24
41.4103230369158,2.1752421537148,129
41.3791715418265,2.17710642754956,60
41.3675820766867,2.13968042723925,39
41.4056458637869,2.17134724103313,29
41.4002797868827,2.12277293958186,65
41.3822414991402,2.16680960002551,90
41.3880673841327,2.17922458348779,120
41.382011883391,2.16617750830281,100
41.3788348458916,2.16843957800052,55
41.4016767738146,2.15625191423248,57
41.3973134671298,2.17467726576534,28
41.394125256028,2.1701442309292,212
41.3837967749583,2.18334218849078,90
41.3773885685428,2.15194626273615,57
41.4138481408508,2.11028535160928,35
41.3797287198425,2.15158145889538,33
41.3827816484209,2.17835960077435,138
41.3787838382639,2.15197415132085,30
41.3846483385474,2.16216285817013,33
41.3989800629916,2.2075577069309,90
41.3966935360354,2.15622825852772,35
41.375420196665,2.1590353470126,90
41.3983227643902,2.19994998891504,80
41.3985225611053,2.16159271698388,175
41.3838080489545,2.18196596368739,186
41.3997954572888,2.15176886112164,180
41.3990199209395,2.15274410659937,200
41.394999613114,2.17637739154891,520
41.3787780498535,2.12901900769609,105
41.407287496473,2.16290471896004,35
41.4110078395819,2.14650247173286,75
41.4006471896144,2.19486763854832,15
41.372276122585,2.14230474600666,137
41.3959375957139,2.16919729853874,150
41.3989753723062,2.1769224723251,180
41.3720516585288,2.16569257454978,50
41.3963432603283,2.16651439454684,101
41.4022700097803,2.17517294524673,25
41.3913965553481,2.17888714435737,62
41.3705902846127,2.16521879860295,160
41.3793120519576,2.17608400729891,30
41.4055525364071,2.16905063802825,95
41.3742213854234,2.12846506064931,31
41.4028837980912,2.17183511469235,120
41.4047314372077,2.17394531160483,19
41.400181792032,2.1943606135576,14
41.4102876716994,2.17107851797607,69
41.3931434676596,2.1599225315098,169
41.3879337717455,2.15853118999517,140
41.3891536953079,2.15780054357037,130
41.3854401253043,2.15893660470631,300
41.3799400225294,2.17727543560577,140
41.3973109541272,2.17234306906109,120
41.3698498860389,2.14286878498223,35
41.3711306994434,2.14467838101576,35
41.3962475285276,2.18190812154565,50
41.4076375786302,2.15372892820928,500
41.391118130826,2.15609792174429,98
41.36956587851,2.14462799235893,25
41.422552329371,2.18060951503414,140
41.4023795770459,2.17082110316767,85
41.3798001863974,2.16802000539452,42
41.3791989354748,2.16748762622619,210
41.3773310219656,2.16635394022984,130
41.3995365839425,2.17465153919318,130
41.3798885489594,2.14472106245673,173
41.3949731886838,2.18935948699555,38
41.405737551042,2.17555571161803,68
41.380832586316,2.146784187091,39
41.4237629815548,2.18654739730371,32
41.4233216678715,2.18734753376072,68
41.3903264373108,2.16811868936469,165
41.3993979991876,2.17721604708128,234
41.37713693083,2.16208853811169,135
41.3928438759083,2.19433872249535,247
41.3811035694897,2.17890933710641,40
41.3934047448383,2.17302131694691,198
41.3885317614772,2.1592781735501,150
41.3967227904324,2.16974581528944,81
41.3996830453659,2.18169671409023,18
41.3783097692339,2.15956945553261,35
41.3784744380724,2.17237750501455,45
41.3976012699086,2.15404068878053,55
41.3751256305753,2.16750580376294,350
41.3961863641117,2.12480176847959,41
41.3903878634756,2.15703649403894,280
41.3984112830468,2.17740897159092,149
41.3755527188915,2.16682679086948,275
41.4041185505485,2.16593998608173,120
41.3805122346003,2.15700422200394,90
41.4357011158651,2.17561766687163,35
41.3838493479351,2.16032698111745,115
41.3756234654769,2.16510582745875,100
41.3909479590718,2.19649524424236,249
41.3902235919305,2.17627739012561,65
41.3803477762578,2.16505859760956,50
41.4001033969735,2.19868710989464,55
41.402649262743,2.17139477730058,90
41.4032497570156,2.17074676649451,85
41.3933895291833,2.15612267970052,100
41.3764695360138,2.16967160135668,40
41.3855998873484,2.14375489650159,35
41.3790719691199,2.15462804558003,100
41.3895732598271,2.15567999585897,60
41.4095592719489,2.15706086763038,20
41.3859276699594,2.18415659128722,27
41.3913022175363,2.16539269177122,44
41.3866348488001,2.15165692374899,320
41.3823106286784,2.15002210815614,111
41.4016762116063,2.1834609212886,25
41.4222566641018,2.17435176404155,100
41.3733402754299,2.15894588490934,100
41.3842276919869,2.18124245445942,55
41.3770677138019,2.1577176582654,70
41.3979236232473,2.15405062145001,55
41.3712485724339,2.16278429533968,55
41.3787142688532,2.17581154751467,62
41.3681105014308,2.13416762757225,46
41.3821440632021,2.15562604143886,45
41.3833617667527,2.15394700791102,45
41.3903956664863,2.15558747056435,49
41.3993878499698,2.20415049372385,119
41.3764940652743,2.14042151658747,120
41.3794733291635,2.19104075468594,27
41.4000994240757,2.15640785059835,100
41.3981161160661,2.15598878076763,30
41.3979281407688,2.15621559648782,25
41.3845998758066,2.16689330880088,250
41.3897355613082,2.19566504087962,265
41.4014386167373,2.18291208594724,25
41.3718495716782,2.16079237914841,90
41.3890889037373,2.19690494587871,180
41.409724457775,2.1402198995012,149
41.394431557012,2.18067353470412,50
41.3733277346507,2.14256424641549,49
41.4056034312483,2.18802640776566,30
41.3978578126746,2.1806714525942,160
41.4091418334937,2.14649509946179,175
41.3914569320073,2.15241765021581,40
41.3989305403935,2.20645489055428,95
41.4026654734786,2.20088297965416,35
41.4033189393227,2.17753402492664,100
41.3805382962717,2.15926948976159,95
41.3842999573077,2.17989498437364,26
41.3995398305717,2.17110600901017,69
41.3987699739966,2.19509794892969,80
41.4031506802427,2.15159103650555,79
41.4062768518263,2.15582912850954,120
41.3772490325529,2.18844540730566,37
41.3728860093772,2.16063958823597,54
41.4027682993556,2.15289357494518,90
41.377007473601,2.18744769089659,160
41.4284559745701,2.1691818405741,50
41.4056860180266,2.17175020101784,50
41.4110157643702,2.14838685620725,26
41.4061873781372,2.15616281800828,120
41.3813924609977,2.17258244774428,155
41.3918109003506,2.17565181906247,50
41.3945384616834,2.16014018459772,350
41.3932073444716,2.14504026361385,102
41.4027925186602,2.20987274776022,90
41.3730773551893,2.14181085503141,45
41.3755272581727,2.15485425615019,100
41.3832419575037,2.1828099369085,30
41.4135510105004,2.17114778105726,79
41.3937511364769,2.18269048067221,40
41.3891642807812,2.17842189196617,50
41.4049964927398,2.20090079817901,139
41.3894749077751,2.15568332859833,80
41.3891736191024,2.1775160055756,85
41.3910118436708,2.15685068206061,100
41.3977569617128,2.16508490894697,60
41.3974015479534,2.17479388520184,290
41.4123486278244,2.1981628857572,30
41.4007395336937,2.19445099389867,39
41.3798268597082,2.15772089590743,146
41.3841977397715,2.14341866467926,90
41.3764316205657,2.16132285872762,400
41.4007889083418,2.15513098699096,90
41.4112802230932,2.16863881431762,50
41.3753085516601,2.13029473130785,66
41.4079691787465,2.17154133101925,30
41.3816422720846,2.15731913557746,37
41.3969824329425,2.20116495408288,90
41.3814797207946,2.14399048521151,59
41.3879868232649,2.16768080023266,250
41.4124941460548,2.14150860100778,39
41.3900494102347,2.1764319879386,900
41.3741767768078,2.15747034004281,100
41.3897128689497,2.16593997026287,280
41.4091224455004,2.17382467181195,53
41.4086920246579,2.17239211063211,38
41.4131560183487,2.11233124834318,30
41.387213058608,2.17641304957365,28
41.3831297131354,2.1840911164858,51
41.3804123378266,2.17164226810383,78
41.4015004937705,2.18905015125902,225
41.4555432704663,2.18394617476407,47
41.4394360258989,2.15768873531771,40
41.3901285676031,2.16981517337935,299
41.3760304865256,2.16456789405304,90
41.3991659863106,2.20652704145232,40
41.3723675035244,2.16323309896871,85
41.4049428087522,2.19886920124319,33
41.3985670148668,2.17709144899568,125
41.3988091517608,2.207558438134,80
41.4167455680299,2.18391648881427,125
41.3747577003209,2.16796542271572,22
41.3757549544482,2.15779124605295,75
41.4462409616006,2.18316038552571,30
41.4434366324727,2.18126576231711,25
41.4044965198986,2.14284806894093,30
41.4083618604804,2.14911154746464,24
41.3912463817996,2.18363766846902,48
41.4142046277438,2.18726254876606,21
41.3967552590315,2.12902626116518,55
41.4023744384061,2.20218669898529,33
41.3928818336524,2.16687000962948,399
41.3974170153754,2.14831181723574,89
41.3915195952097,2.18312816961144,37
41.4016350311058,2.16349957770609,95
41.3813806387102,2.14905755635879,24
41.3994115770384,2.2059987152811,120
41.3722112928183,2.15887999447772,40
41.4332003840962,2.17230626081659,39
41.4112479717328,2.20173397830396,65
41.3735253261324,2.16839690087524,115
41.4101160677415,2.19293559282264,90
41.4068001518498,2.17341302334866,135
41.4258014625575,2.13361182237148,50
41.4263531378552,2.16875764416546,24
41.3812903548191,2.14814435240428,35
41.4020140186409,2.15659983735561,105
41.3783381757657,2.15016366210034,25
41.3875888104842,2.16536282605011,175
41.4073085111086,2.15569537705563,36
41.3860933594006,2.16608678145298,302
41.3932955890636,2.16626835163107,105
41.4026704083714,2.17803959430038,250
41.4175081199312,2.17439366496607,380
41.4163489639841,2.17494703266247,700
41.3790852081046,2.16523280902064,24
41.4044853850502,2.16448982009784,30
41.4052394057968,2.16409239293829,30
41.4025900553918,2.1723791105562,77
41.3735376425401,2.16596414016439,141
41.3801911100596,2.14559027982577,55
41.4049841564728,2.17988217856173,81
41.3825057861146,2.1828555362586,700
41.3985363049197,2.17668851336815,999
41.3998244749738,2.17733948133792,999
41.3990960309918,2.17629618520923,60
41.3982378558689,2.17797980101156,999
41.3996937829914,2.17735075725102,700
41.3994731213702,2.17644928386029,700
41.3982628127524,2.17111077462866,700
41.3991465119171,2.17134869682412,999
41.3983781978327,2.17080398572253,999
41.3977234254838,2.1697564317633,700
41.3976675149891,2.17142629167903,700
41.3751708220643,2.16767832020653,30
41.3740182677792,2.1574699569911,19
41.3985137942145,2.15534979797831,110
41.3781956278423,2.16747956303133,50
41.3781521302517,2.16348233400807,110
41.3728907540783,2.16015243447846,85
41.3778846118007,2.16231383897914,120
41.4056746856048,2.16005083478923,75
41.4167228689464,2.18660621194966,41
41.3886884440238,2.15143617056706,450
41.3776838232714,2.17261867431928,69
41.375977709669,2.1629318740973,81
41.3766675019039,2.16711439412759,41
41.3752445258966,2.19011318431647,46
41.3763258493187,2.15948193222986,130
41.3740117468365,2.16796395618829,75
41.3886827786068,2.16107436944615,95
41.4400351335494,2.15852891563682,40
41.4400142138612,2.15942810494598,40
41.4398019548274,2.15789168458469,40
41.4400463411066,2.16002312727073,40
41.4144850236702,2.18506043025103,18
41.3993139333404,2.17077063527369,160
41.3772043798036,2.16310794309249,45
41.4131585660394,2.20759358780025,20
41.4100036875037,2.1463186182368,38
41.4080227886886,2.14821604326863,38
41.378890802191,2.17035677618105,60
41.4052318339444,2.1789314523042,100
41.3976027525362,2.17502647902174,45
41.409973941425,2.14706800694081,38
41.4084364399172,2.14780910567137,38
41.3946041945477,2.15127032955075,200
41.3995604123848,2.15610296182663,25
41.3954335560108,2.16925991568385,135
41.3914434375197,2.15817624134044,150
41.3810265569602,2.16582224721159,32
41.3760798899822,2.16361636509306,42
41.3998468450251,2.15715376122899,140
41.4086214999502,2.15887092929732,22
41.3996819710978,2.16197786603016,77
41.3799222787898,2.16606899205956,56
41.3901203071878,2.15518398985614,100
41.3820317843452,2.1763039568513,109
41.3863211701698,2.16503399622588,25
41.3757828699231,2.15608691062534,85
41.390631211644,2.14893978035973,20
41.4033652449731,2.15486640963403,27
41.3721168424766,2.14657053025961,79
41.3684052088361,2.14226965639289,25
41.40149354387,2.16902092909105,90
41.3937938120368,2.16735025823007,190
41.3976851636179,2.1763622030698,40
41.4029966706271,2.17637627326782,85
41.37391761238,2.16836769012287,24
41.3790037687311,2.16561807195372,30
41.4001644897378,2.19542093515362,140
41.3841415038053,2.18278376758733,35
41.4074369292878,2.16417660917591,150
41.4088422621708,2.17354448408752,59
41.3844553117488,2.16422372526662,260
41.4050810458335,2.17989964974665,33
41.4136888047833,2.15352903037799,40
41.4035504295907,2.17511951229201,140
41.403447463316,2.16586318741067,240
41.4058895909727,2.15976156381365,123
41.3803783211245,2.15301967731061,116
41.3991476410102,2.20397029798549,45
41.4030488693358,2.15996406079991,146
41.3808814605756,2.18038009641563,56
41.3869150735671,2.1670535284928,79
41.3840814748218,2.16126723479969,188
41.376472292103,2.16379033159861,100
41.3846314445142,2.17933240603719,60
41.3763873850512,2.15742608136693,115
41.3716638582357,2.1367429348209,21
41.3818881336714,2.15597820117197,23
41.3817121349889,2.17795422925386,32
41.3821679476491,2.16279270634777,150
41.4023195382754,2.17417158104044,90
41.4091607243114,2.15112689970971,22
41.4034859366616,2.15931456697151,60
41.398719672187,2.15855300731434,60
41.4007643149716,2.16374510370591,125
41.4009901825075,2.2041361420005,110
41.370797874291,2.14207092288887,21
41.3853802170695,2.12821368796147,160
41.3729514972186,2.16638778177813,90
41.3979808966445,2.20425805016451,85
41.3779617370685,2.1449910542948,170
41.3757375121181,2.16501544420676,39
41.3852168143567,2.13240401844196,100
41.4117553211551,2.17594833856061,118
41.3901746408326,2.1569999954142,120
41.3817968692395,2.17845607856987,50
41.4043197207215,2.20417223780951,50
41.39468660093,2.19372141902144,125
41.384045665949,2.1731827051633,120
41.3792539331764,2.17687312340195,25
41.3831998749431,2.1594960007666,28
41.4093045344698,2.15094605704187,25
41.3930700248222,2.17053170863653,65
41.3775654315815,2.12024240105804,38
41.3739380396481,2.16559866168105,124
41.3841659516984,2.17248252254403,150
41.4035576888146,2.20605914090251,120
41.4033914754311,2.20811902845275,120
41.4023198812562,2.20778143553929,120
41.4016144049341,2.20647244460112,120
41.4036874394888,2.20758216506494,120
41.4181218842836,2.14771626851755,25
41.3765101187644,2.16260571962242,100
41.4044260697109,2.17601462649365,125
41.3929243950577,2.16129457313207,119
41.410320158404,2.17518164251042,80
41.4051958763218,2.14090292103167,160
41.4026650050727,2.17198659889981,135
41.3785690225849,2.17385812413913,300
41.3790945812816,2.15940516601477,109
41.3698678535717,2.13834262828517,27
41.4032159476639,2.19857929674035,270
41.3837014887715,2.15293055739595,41
41.3725664293732,2.14325337711493,30
41.3833922629068,2.12986683192308,113
41.3735482722741,2.16821095072415,115
41.4103093399089,2.15152278410426,30
41.4038261887007,2.21430302066499,500
41.3774161012365,2.11785216601048,40
41.4031556633129,2.17811246722426,27
41.3931347304985,2.15841798318602,195
41.4053559484116,2.16196657246859,143
41.3824612256091,2.13319786979756,85
41.3876820558534,2.16722825712945,41
41.3833788304148,2.17646514292584,48
41.4024995586301,2.16594657569623,62
41.3905060344183,2.18314867146999,59
41.4052339346819,2.16199657052761,165
41.3847078130244,2.15471613105058,90
41.3873485590283,2.17073165776654,203
41.4126675286006,2.1403719856306,125
41.3821806490478,2.17584758120899,75
41.3890051248648,2.16922192372176,200
41.3911454606084,2.17989376625988,125
41.3797382259754,2.17986114535423,225
41.3812678707229,2.17608139846087,30
41.3810514954473,2.17642969169936,34
41.3858296302103,2.17885783935926,38
41.4075664564285,2.15968535503687,63
41.3779693555988,2.15365754956327,54
41.3846004221096,2.15637015761218,99
41.3994375784016,2.15822599148179,25
41.398828645692,2.15631305090758,25
41.3975032476026,2.15790076264572,25
41.3990839748643,2.15673203777869,25
41.3977468259119,2.15643323577435,25
41.3996079444124,2.16738994036917,110
41.4030282716137,2.19948312980249,25
41.3842628094473,2.16913394794251,45
41.3727192128548,2.14561404777471,26
41.4042516795748,2.17407757010719,19
41.4029499870236,2.1808484049508,41
41.3809617975826,2.18747694800271,58
41.400396658105,2.17619848143076,195
41.3803551988049,2.17960358203928,45
41.3742064278327,2.16447278622267,160
41.3905080989147,2.19735066581958,298
41.3885851834581,2.1648428856706,159
41.3887435356789,2.16107008777945,25
41.392629089784,2.19496700328406,200
41.3744536004288,2.16164925448499,95
41.3946273126034,2.16838509366477,60
41.3990940598782,2.17018903342174,222
41.3987624338176,2.17161708066442,135
41.3972104557169,2.16957729395316,120
41.3976659430392,2.17085702856704,125
41.3817294754168,2.14054369029593,69
41.398992799254,2.16417660821842,79
41.3725777303497,2.162980998965,100
41.3976138456697,2.17017450070199,260
41.381390893266,2.12846784192635,146
41.383090300247,2.12825960517884,113
41.4045404367355,2.16165975647459,140
41.3966647968584,2.16369829449313,700
41.3921812192222,2.14392996506854,140
41.3878322033073,2.14392354536907,70
41.390958049514,2.19958677106646,3000
41.3858765725647,2.15061944217935,149
41.3959507072996,2.18771451287285,80
41.3790376621253,2.17568457656654,30
41.3798243308302,2.13278524065449,75
41.3855915127271,2.16735130778543,100
41.388890060009,2.1731275942039,121
41.4199989365751,2.1579805096209,79
41.3783663937431,2.12206986614379,90
41.3987607733087,2.16746972390655,139
41.3734508285659,2.16884049370278,236
41.4063123117756,2.17377366048133,229
41.385727297936,2.16469567988078,49
41.392945076254,2.1440807349438,190
41.400426345617,2.20177665461517,60
41.4226779035251,2.17720479268458,136
41.3949440111623,2.17113518045901,93
41.3883223118993,2.16937505111482,149
41.3864321035788,2.16796260467243,169
41.3871122735632,2.16728426692401,229
41.3927648937019,2.1779987137183,199
41.3991759971251,2.15717632468072,100
41.3970873275983,2.13571321315815,150
41.4103580689912,2.20168776117461,95
41.3867592464891,2.15524709133068,94
41.3822437732939,2.1876550553877,35
41.3996349462639,2.17716119883935,119
41.4082867583803,2.17539997204426,84
41.3937281847068,2.18922491799784,49
41.3897557182475,2.15855559620824,130
41.3910036326731,2.17263401284424,185
41.3900122446513,2.14257400875611,127
41.3849700367297,2.15919650818529,45
41.3800550425843,2.17309977077724,80
41.3932347099062,2.18034005895705,60
41.4081471521977,2.15991902430216,85
41.373229052561,2.16135750293929,20
41.3748538279884,2.14631457713195,60
41.3911650665889,2.16374674571505,220
41.3911705353705,2.16315336981793,129
41.3901048556899,2.16343606657972,220
41.3755263714213,2.13798802902958,24
41.3881719270881,2.17059948324567,125
41.3740691551603,2.16863433950677,91
41.396369000725,2.18309677564508,55
41.3737633649528,2.16870914256719,116
41.373306895372,2.16841076430624,83
41.3896873266282,2.16731931967329,161
41.3909210553909,2.16657339611935,180
41.4014040806909,2.16782481347594,80
41.3835532670116,2.17794955580327,70
41.3989286388654,2.17849124284481,180
41.4061683713446,2.15031735069275,28
41.4072484758696,2.14908229831667,50
41.3992478031584,2.18031150532982,320
41.3839123048058,2.18133848792616,100
41.3723732803582,2.16732508815543,134
41.3784242040235,2.16017238363,225
